date,AQI,temperature_c,humidity_percent,wind_speed_kmph
2043-08-27,181,28.7,76,18.9
2043-08-28,115,14.2,52,18.9
2043-08-29,48,24.1,68,1.3
2043-08-30,130,21.2,60,8.4
2043-08-31,431,39.9,74,1.7
2043-09-01,124,6.3,45,6.5
2043-09-02,283,40.8,56,3.9
2043-09-03,386,31.1,36,12.6
2043-09-04,59,34.5,51,15.7
2043-09-05,278,5.1,47,10.5
2043-09-06,455,30.1,44,16.0
2043-09-07,62,28.5,66,0.7
2043-09-08,487,26.5,41,16.5
2043-09-09,258,36.4,80,4.0
2043-09-10,41,27.2,63,9.5
2043-09-11,147,39.3,39,9.1
2043-09-12,379,14.3,69,17.5
2043-09-13,184,37.2,66,19.3
2043-09-14,452,12.2,66,5.5
2043-09-15,422,37.5,91,1.8
2043-09-16,275,42.6,70,13.2
2043-09-17,434,18.4,74,10.3
2043-09-18,361,26.2,58,11.5
2043-09-19,276,31.3,33,1.4
2043-09-20,58,8.2,88,15.6
2043-09-21,190,24.8,66,5.0
2043-09-22,264,19.4,40,7.0
2043-09-23,219,39.9,34,5.0
2043-09-24,146,40.1,20,18.9
2043-09-25,300,33.0,29,3.8
2043-09-26,287,31.2,42,14.8
2043-09-27,209,34.3,37,5.3
2043-09-28,402,19.6,77,8.8
2043-09-29,201,21.2,92,19.9
2043-09-30,467,27.1,71,2.5
2043-10-01,303,42.5,65,17.7
2043-10-02,288,34.0,32,18.9
2043-10-03,164,27.0,36,14.1
2043-10-04,200,35.8,86,0.7
2043-10-05,239,19.8,80,16.5
2043-10-06,265,34.2,84,17.7
2043-10-07,451,21.4,72,19.6
2043-10-08,450,16.2,24,16.9
2043-10-09,215,29.4,51,9.2
2043-10-10,446,32.5,64,13.9
2043-10-11,393,23.4,75,10.0
2043-10-12,472,27.6,24,7.4
2043-10-13,124,32.8,53,12.7
2043-10-14,407,35.7,80,15.5
2043-10-15,40,40.8,81,12.9
2043-10-16,97,19.2,88,16.6
2043-10-17,408,43.1,82,3.9
2043-10-18,239,30.5,63,7.8
2043-10-19,225,36.5,47,6.6
2043-10-20,398,33.0,89,4.3
2043-10-21,127,13.2,32,9.1
2043-10-22,122,7.9,62,19.0
2043-10-23,51,34.1,49,11.0
2043-10-24,479,25.4,45,6.1
2043-10-25,201,33.1,82,7.4
2043-10-26,412,24.1,92,12.5
2043-10-27,163,17.5,76,7.4
2043-10-28,455,16.4,83,11.0
2043-10-29,54,34.2,68,5.8
2043-10-30,214,16.1,71,7.2
2043-10-31,114,33.6,82,14.3
2043-11-01,84,20.4,32,11.9
2043-11-02,280,35.8,64,2.3
2043-11-03,173,10.7,65,19.5
2043-11-04,380,13.2,60,1.5
2043-11-05,427,32.4,65,2.1
2043-11-06,196,27.4,20,14.2
2043-11-07,441,13.2,92,14.3
2043-11-08,253,41.1,87,0.9
2043-11-09,249,16.0,31,13.0
2043-11-10,208,21.8,92,1.1
2043-11-11,148,13.1,54,19.2
2043-11-12,462,20.5,52,14.1
2043-11-13,294,24.7,77,4.1
2043-11-14,471,16.8,54,3.6
2043-11-15,458,35.8,65,11.6
2043-11-16,179,20.8,85,12.9
2043-11-17,445,34.2,63,16.7
2043-11-18,482,13.3,45,18.1
2043-11-19,244,20.1,61,8.2
2043-11-20,226,5.3,49,17.0
2043-11-21,71,35.3,51,11.1
2043-11-22,82,30.0,55,9.7
2043-11-23,472,37.7,38,14.1
2043-11-24,359,23.2,41,2.5
2043-11-25,280,37.0,84,5.7
2043-11-26,324,30.9,76,16.4
2043-11-27,407,5.1,30,10.3
2043-11-28,300,15.1,45,18.2
2043-11-29,484,24.8,67,2.2
2043-11-30,442,29.7,38,6.6
2043-12-01,152,7.6,31,7.4
2043-12-02,396,33.2,86,8.7
2043-12-03,416,26.7,75,19.7
2043-12-04,368,26.0,37,6.6
2043-12-05,295,16.7,24,10.6
2043-12-06,377,28.8,43,11.0
2043-12-07,58,6.1,57,15.5
2043-12-08,492,7.6,86,10.6
2043-12-09,64,34.4,89,12.3
2043-12-10,35,17.9,71,15.2
2043-12-11,425,18.9,94,2.5
2043-12-12,140,13.3,58,19.3
2043-12-13,323,22.8,78,17.0
2043-12-14,106,7.1,45,8.1
2043-12-15,378,17.0,84,14.7
2043-12-16,176,26.1,67,15.4
2043-12-17,96,23.6,72,17.1
2043-12-18,421,45.0,28,4.2
2043-12-19,37,20.6,24,14.2
2043-12-20,151,20.5,91,1.2
2043-12-21,369,25.1,80,2.8
2043-12-22,204,12.6,40,15.6
2043-12-23,417,40.1,82,16.4
2043-12-24,208,27.9,39,12.1
2043-12-25,114,12.7,77,11.8
2043-12-26,480,36.7,64,15.1
2043-12-27,74,6.4,41,18.2
2043-12-28,165,44.3,94,8.7
2043-12-29,372,39.6,82,2.7
2043-12-30,45,28.2,49,16.9
2043-12-31,362,9.5,82,7.2
2044-01-01,224,13.6,63,3.1
2044-01-02,38,16.2,86,12.5
2044-01-03,345,14.6,77,11.8
2044-01-04,363,24.9,84,9.7
2044-01-05,362,42.8,55,17.3
2044-01-06,356,22.8,25,5.8
2044-01-07,44,31.5,56,0.8
2044-01-08,356,32.5,94,6.8
2044-01-09,131,39.9,74,0.7
2044-01-10,255,6.4,94,11.1
2044-01-11,454,21.2,78,7.9
2044-01-12,307,36.4,57,16.4
2044-01-13,437,37.6,44,16.1
2044-01-14,142,42.1,52,9.0
2044-01-15,457,33.1,32,4.7
2044-01-16,30,14.8,57,8.7
2044-01-17,295,25.2,77,13.0
2044-01-18,237,6.3,39,4.2
2044-01-19,139,30.9,36,15.6
2044-01-20,229,27.2,43,6.9
2044-01-21,469,31.7,45,18.7
2044-01-22,398,42.2,59,10.5
2044-01-23,335,32.5,51,17.0
2044-01-24,41,17.8,56,12.5
2044-01-25,374,12.9,79,11.3
2044-01-26,494,39.2,76,13.8
2044-01-27,217,12.8,77,16.3
2044-01-28,183,11.5,86,13.1
2044-01-29,397,13.3,41,16.0
2044-01-30,363,25.4,77,4.2
2044-01-31,454,10.0,92,5.9
2044-02-01,449,42.5,93,5.0
2044-02-02,406,43.7,68,16.1
2044-02-03,308,44.0,68,2.2
2044-02-04,200,6.6,61,16.0
2044-02-05,163,42.8,59,8.1
2044-02-06,482,44.9,90,2.1
2044-02-07,456,42.7,65,8.8
2044-02-08,54,31.8,41,6.4
2044-02-09,47,33.0,40,12.0
2044-02-10,219,9.9,70,9.7
2044-02-11,170,40.0,33,6.3
2044-02-12,72,7.4,93,17.3
2044-02-13,363,17.7,28,8.4
2044-02-14,313,44.6,37,9.7
2044-02-15,175,21.9,32,17.0
2044-02-16,344,10.2,36,2.2
2044-02-17,473,43.8,44,8.1
2044-02-18,348,44.4,73,8.4
2044-02-19,470,12.5,35,10.2
2044-02-20,121,39.6,43,2.6
2044-02-21,208,20.6,94,2.5
2044-02-22,85,20.3,42,8.6
2044-02-23,184,15.5,60,1.1
2044-02-24,189,6.8,52,5.5
2044-02-25,140,15.7,61,4.4
2044-02-26,166,7.2,67,10.0
2044-02-27,261,42.0,37,0.7
2044-02-28,497,31.5,82,13.7
2044-02-29,249,40.5,30,17.2
2044-03-01,97,33.7,43,14.3
2044-03-02,331,10.3,80,16.5
2044-03-03,278,42.6,83,13.0
2044-03-04,352,41.0,55,10.4
2044-03-05,439,18.9,72,4.8
2044-03-06,421,9.5,66,6.0
2044-03-07,35,33.2,71,6.7
2044-03-08,493,34.1,76,1.2
2044-03-09,309,40.9,94,18.3
2044-03-10,461,7.1,42,18.1
2044-03-11,123,10.7,78,2.6
2044-03-12,458,28.9,88,11.4
2044-03-13,298,29.8,75,9.6
2044-03-14,226,6.3,61,13.8
2044-03-15,54,20.9,37,12.3
2044-03-16,177,28.4,90,2.9
2044-03-17,147,34.5,52,13.4
2044-03-18,367,17.6,22,12.4
2044-03-19,396,24.4,47,10.9
2044-03-20,367,37.6,20,8.3
2044-03-21,95,43.2,82,19.1
2044-03-22,487,14.2,66,17.1
2044-03-23,330,15.1,56,11.9
2044-03-24,399,42.6,67,0.6
2044-03-25,204,20.8,38,8.9
2044-03-26,348,33.7,33,14.2
2044-03-27,105,29.5,86,2.8
2044-03-28,490,16.4,84,8.4
2044-03-29,143,31.1,45,4.2
2044-03-30,140,31.2,29,7.1
2044-03-31,278,28.7,89,1.0
2044-04-01,468,9.0,62,3.0
2044-04-02,232,44.8,89,9.4
2044-04-03,176,21.0,91,18.0
2044-04-04,64,30.5,78,10.1
2044-04-05,338,40.4,22,9.3
2044-04-06,55,21.9,24,15.9
2044-04-07,267,36.0,56,5.7
2044-04-08,43,43.9,71,2.4
2044-04-09,403,19.4,85,4.6
2044-04-10,74,21.2,82,15.9
2044-04-11,457,41.2,26,13.7
2044-04-12,245,11.4,72,2.3
2044-04-13,262,6.1,25,13.5
2044-04-14,222,41.4,26,18.7
2044-04-15,80,37.9,63,1.4
2044-04-16,456,43.9,37,12.5
2044-04-17,404,7.3,73,7.9
2044-04-18,243,11.2,48,10.3
2044-04-19,180,9.2,44,10.8
2044-04-20,469,32.3,82,15.5
2044-04-21,304,29.2,87,11.4
2044-04-22,367,19.4,32,12.1
2044-04-23,105,7.3,51,7.0
2044-04-24,468,30.6,46,3.0
2044-04-25,249,27.8,70,13.8
2044-04-26,377,9.5,53,0.5
2044-04-27,473,41.4,47,6.9
2044-04-28,216,13.0,92,4.8
2044-04-29,318,34.7,91,8.1
2044-04-30,432,40.4,49,6.6
2044-05-01,57,28.2,28,14.2
2044-05-02,408,14.9,32,5.6
2044-05-03,209,17.4,83,11.4
2044-05-04,282,40.4,57,9.4
2044-05-05,155,16.9,41,16.1
2044-05-06,206,34.8,50,8.8
2044-05-07,66,44.6,61,17.3
2044-05-08,439,45.0,81,0.5
2044-05-09,128,26.3,83,12.3
2044-05-10,127,38.1,93,0.7
2044-05-11,156,44.6,28,14.4
2044-05-12,197,20.0,63,5.1
2044-05-13,109,15.1,82,7.9
2044-05-14,323,9.6,59,7.9
2044-05-15,362,10.6,60,17.0
2044-05-16,155,39.1,91,2.5
2044-05-17,372,28.5,69,13.5
2044-05-18,339,39.9,39,19.6
2044-05-19,179,36.6,89,0.9
2044-05-20,45,31.9,61,19.3
2044-05-21,57,29.4,52,0.9
2044-05-22,448,6.9,82,16.9
2044-05-23,473,39.9,76,19.2
2044-05-24,202,21.7,84,19.9
2044-05-25,75,27.4,71,9.5
2044-05-26,357,5.9,25,17.4
2044-05-27,265,42.4,26,2.9
2044-05-28,468,41.1,28,8.8
2044-05-29,243,26.7,80,6.5
2044-05-30,114,28.1,53,8.2
2044-05-31,311,33.2,54,14.2
2044-06-01,261,15.6,39,2.2
2044-06-02,114,13.9,77,20.0
2044-06-03,438,32.0,79,12.9
2044-06-04,94,9.2,73,17.5
2044-06-05,163,23.2,54,16.7
2044-06-06,180,24.7,66,15.4
2044-06-07,144,20.3,65,1.3
2044-06-08,93,12.4,23,10.6
2044-06-09,372,19.2,29,6.9
2044-06-10,456,18.5,94,2.7
2044-06-11,392,25.0,59,7.2
2044-06-12,436,32.0,74,13.1
2044-06-13,381,43.7,92,5.0
2044-06-14,187,10.8,59,9.2
2044-06-15,106,39.9,42,8.4
2044-06-16,175,16.4,34,1.5
2044-06-17,372,28.7,24,12.7
2044-06-18,492,26.9,59,12.6
2044-06-19,254,27.3,37,19.3
2044-06-20,434,33.9,40,6.3
2044-06-21,342,20.3,22,8.7
2044-06-22,132,17.8,65,8.4
2044-06-23,436,39.1,72,18.4
2044-06-24,376,13.8,39,8.5
2044-06-25,330,12.2,78,9.1
2044-06-26,457,5.6,40,5.4
2044-06-27,495,13.4,70,0.5
2044-06-28,117,25.7,44,2.7
2044-06-29,400,26.5,87,14.2
2044-06-30,332,15.2,29,13.8
2044-07-01,197,7.9,86,6.8
2044-07-02,464,34.8,28,9.7
2044-07-03,199,35.3,48,6.3
2044-07-04,164,44.9,56,14.8
2044-07-05,79,41.0,90,16.9
2044-07-06,461,42.0,57,18.0
2044-07-07,369,36.9,91,3.9
2044-07-08,376,29.6,78,14.1
2044-07-09,163,10.1,76,19.3
2044-07-10,376,29.9,79,13.2
2044-07-11,166,7.2,47,7.3
2044-07-12,274,40.4,47,12.9
2044-07-13,138,24.3,65,13.9
2044-07-14,342,32.9,90,8.2
2044-07-15,316,7.1,86,2.5
2044-07-16,50,26.4,74,12.3
2044-07-17,119,17.1,57,16.1
2044-07-18,325,16.4,37,20.0
2044-07-19,141,20.6,82,4.8
2044-07-20,330,5.0,24,14.2
2044-07-21,106,23.7,63,1.0
2044-07-22,206,24.5,48,19.4
2044-07-23,372,39.5,33,0.7
2044-07-24,177,22.9,77,7.5
2044-07-25,130,19.5,63,2.0
2044-07-26,275,44.8,37,12.6
2044-07-27,146,27.8,26,7.1
2044-07-28,121,23.9,81,14.8
2044-07-29,430,24.8,64,10.0
2044-07-30,57,37.4,35,8.7
2044-07-31,454,18.6,83,7.3
2044-08-01,479,20.6,56,2.2
2044-08-02,54,35.2,44,4.5
2044-08-03,87,7.9,28,13.0
2044-08-04,326,39.6,74,10.2
2044-08-05,163,22.2,47,1.9
2044-08-06,360,28.3,28,11.1
2044-08-07,278,35.3,31,1.6
2044-08-08,67,15.6,37,10.5
2044-08-09,419,40.6,75,19.3
2044-08-10,458,44.2,93,6.5
2044-08-11,104,24.8,77,14.6
2044-08-12,171,42.5,70,15.0
2044-08-13,351,5.0,51,8.4
2044-08-14,197,40.8,67,12.1
2044-08-15,288,17.4,27,9.7
2044-08-16,402,17.5,49,6.0
2044-08-17,384,14.1,45,15.2
2044-08-18,254,17.7,43,14.2
2044-08-19,181,13.5,46,18.1
2044-08-20,48,41.2,94,12.6
2044-08-21,175,41.0,58,8.1
2044-08-22,477,9.1,85,14.4
2044-08-23,270,10.7,70,12.6
2044-08-24,401,39.5,92,12.5
2044-08-25,410,21.0,69,17.1
2044-08-26,373,11.8,64,18.3
2044-08-27,266,25.4,52,4.0
2044-08-28,64,21.7,38,6.6
2044-08-29,219,13.8,32,13.2
2044-08-30,30,33.8,41,11.4
2044-08-31,182,30.3,39,13.2
2044-09-01,458,9.0,24,8.9
2044-09-02,462,42.0,51,8.5
2044-09-03,155,27.3,49,2.8
2044-09-04,374,15.0,45,12.7
2044-09-05,429,13.3,23,3.9
2044-09-06,255,10.4,86,13.6
2044-09-07,250,22.0,62,19.4
2044-09-08,432,10.4,49,5.5
2044-09-09,436,21.6,35,3.3
2044-09-10,240,11.0,90,1.0
2044-09-11,54,31.3,58,7.9
2044-09-12,45,36.4,60,4.7
2044-09-13,211,27.0,50,10.1
2044-09-14,358,32.2,68,10.7
2044-09-15,158,42.5,32,7.3
2044-09-16,71,30.5,60,15.1
2044-09-17,432,19.6,47,18.1
2044-09-18,447,23.0,83,4.6
2044-09-19,365,39.4,38,16.8
2044-09-20,265,10.2,91,3.1
2044-09-21,389,18.0,44,5.0
2044-09-22,468,28.1,57,11.4
2044-09-23,431,32.1,22,6.5
2044-09-24,63,35.5,21,1.3
2044-09-25,374,17.7,24,6.3
2044-09-26,410,10.8,80,18.1
2044-09-27,74,43.2,39,3.9
2044-09-28,163,8.1,57,15.4
2044-09-29,50,8.8,55,14.6
2044-09-30,151,24.8,65,2.6
2044-10-01,99,37.8,56,6.9
2044-10-02,381,36.0,73,4.2
2044-10-03,390,42.5,40,1.0
2044-10-04,77,10.7,40,3.9
2044-10-05,68,20.0,89,4.4
2044-10-06,316,16.3,79,3.7
2044-10-07,39,39.4,55,2.3
2044-10-08,59,24.5,30,10.8
2044-10-09,273,6.1,50,6.8
2044-10-10,303,33.3,56,18.2
2044-10-11,473,20.5,79,4.2
2044-10-12,117,26.2,80,12.3
2044-10-13,273,40.8,86,18.1
2044-10-14,410,15.3,48,1.4
2044-10-15,358,14.6,86,10.6
2044-10-16,44,15.5,90,9.3
2044-10-17,33,18.5,86,18.6
2044-10-18,220,9.3,35,13.4
2044-10-19,197,32.9,64,7.3
2044-10-20,38,13.3,53,14.4
2044-10-21,138,42.0,63,11.9
2044-10-22,166,13.6,61,7.3
2044-10-23,183,15.2,54,15.8
2044-10-24,417,16.9,94,13.5
2044-10-25,238,35.7,49,0.6
2044-10-26,301,22.1,72,17.4
2044-10-27,172,37.8,77,8.2
2044-10-28,128,36.4,47,13.1
2044-10-29,406,42.2,34,8.2
2044-10-30,337,35.3,57,17.7
2044-10-31,98,7.1,69,13.2
2044-11-01,276,38.5,32,11.8
2044-11-02,290,42.5,54,19.6
2044-11-03,305,44.7,43,6.0
2044-11-04,108,10.0,84,1.8
2044-11-05,175,29.5,37,10.6
2044-11-06,140,13.0,77,8.8
2044-11-07,287,15.5,45,9.4
2044-11-08,122,34.8,48,12.6
2044-11-09,42,44.1,91,12.5
2044-11-10,289,28.8,63,8.1
2044-11-11,455,39.0,24,17.3
2044-11-12,138,5.4,52,13.2
2044-11-13,359,6.5,24,17.9
2044-11-14,218,28.9,55,18.3
2044-11-15,124,20.6,32,3.8
2044-11-16,134,40.6,44,13.8
2044-11-17,37,17.1,77,6.7
2044-11-18,96,22.3,21,16.8
2044-11-19,220,26.1,55,14.8
2044-11-20,395,15.9,44,4.4
2044-11-21,285,41.3,53,18.8
2044-11-22,38,23.6,31,13.8
2044-11-23,146,22.0,38,19.0
2044-11-24,296,39.0,56,4.4
2044-11-25,128,17.5,20,17.5
2044-11-26,327,37.7,79,13.5
2044-11-27,426,9.9,86,11.3
2044-11-28,193,12.3,68,16.5
2044-11-29,405,43.0,65,12.8
2044-11-30,170,38.7,67,13.6
2044-12-01,297,20.5,87,5.4
2044-12-02,66,30.5,38,16.4
2044-12-03,103,42.7,59,13.2
2044-12-04,102,13.5,25,17.0
2044-12-05,337,7.4,82,7.4
2044-12-06,228,26.5,54,7.0
2044-12-07,159,10.7,91,1.0
2044-12-08,275,12.5,80,15.5
2044-12-09,341,40.7,24,6.9
2044-12-10,89,5.3,56,6.9
2044-12-11,308,37.7,30,13.9
2044-12-12,132,25.7,59,5.4
2044-12-13,325,27.4,84,18.2
2044-12-14,349,31.9,27,11.0
2044-12-15,370,22.3,30,19.4
2044-12-16,180,9.6,90,2.0
2044-12-17,186,9.1,77,7.1
2044-12-18,235,35.2,67,7.9
2044-12-19,208,13.8,32,14.7
2044-12-20,226,6.1,79,4.7
2044-12-21,252,44.2,68,7.8
2044-12-22,118,44.2,86,18.3
2044-12-23,316,20.1,26,2.7
2044-12-24,463,6.0,44,15.0
2044-12-25,305,34.1,42,14.2
2044-12-26,265,38.2,70,3.0
2044-12-27,212,10.0,66,13.9
2044-12-28,238,10.4,24,11.6
2044-12-29,159,37.9,32,6.1
2044-12-30,182,41.9,61,6.6
2044-12-31,42,36.6,24,16.7
2045-01-01,151,13.0,42,5.0
2045-01-02,388,21.5,81,10.5
2045-01-03,249,29.0,20,13.8
2045-01-04,135,11.4,93,3.0
2045-01-05,404,13.4,73,18.7
2045-01-06,99,16.3,91,5.6
2045-01-07,224,25.4,22,6.7
2045-01-08,215,25.4,83,13.5
2045-01-09,128,37.6,70,2.0
2045-01-10,111,35.1,21,12.7
2045-01-11,104,41.5,68,18.4
2045-01-12,403,38.3,50,5.4
2045-01-13,369,15.2,93,7.6
2045-01-14,221,18.3,22,5.0
2045-01-15,354,25.0,54,16.5
2045-01-16,496,5.6,55,3.8
2045-01-17,243,41.2,83,7.3
2045-01-18,344,6.8,51,12.2
2045-01-19,473,17.9,37,8.4
2045-01-20,496,27.8,53,1.8
2045-01-21,411,25.7,75,19.0
2045-01-22,396,31.2,86,7.1
2045-01-23,347,26.1,72,9.2
2045-01-24,173,14.2,86,3.8
2045-01-25,413,13.0,85,17.4
2045-01-26,245,41.3,83,6.2
2045-01-27,390,15.6,86,0.9
2045-01-28,353,16.2,58,6.7
2045-01-29,44,21.5,57,19.7
2045-01-30,246,10.6,59,3.4
2045-01-31,468,25.3,38,1.1
2045-02-01,64,31.6,24,11.8
2045-02-02,212,36.4,88,7.7
2045-02-03,299,33.5,33,16.0
2045-02-04,462,10.9,68,14.8
2045-02-05,496,23.2,83,4.1
2045-02-06,387,6.5,76,11.5
2045-02-07,129,5.7,54,1.1
2045-02-08,36,22.6,24,9.1
2045-02-09,59,15.1,58,14.4
2045-02-10,496,32.3,43,8.6
2045-02-11,334,34.0,59,2.8
2045-02-12,173,40.8,69,1.7
2045-02-13,140,35.4,77,17.1
2045-02-14,261,6.9,20,17.9
2045-02-15,208,19.9,62,7.2
2045-02-16,101,15.9,58,3.7
2045-02-17,239,20.4,29,19.6
2045-02-18,249,11.4,21,11.1
2045-02-19,109,8.9,82,9.8
2045-02-20,112,25.8,35,15.0
2045-02-21,71,33.8,56,3.8
2045-02-22,302,33.1,35,11.8
2045-02-23,220,23.0,46,17.9
2045-02-24,202,25.9,82,0.9
2045-02-25,490,25.7,83,13.6
2045-02-26,36,32.7,51,11.3
2045-02-27,184,6.9,28,19.0
2045-02-28,39,33.4,30,5.5
2045-03-01,63,28.3,89,17.2
2045-03-02,65,12.9,49,6.5
2045-03-03,438,7.0,34,8.9
2045-03-04,35,9.3,78,4.7
2045-03-05,437,26.0,67,17.3
2045-03-06,431,35.3,79,4.3
2045-03-07,244,18.4,87,17.3
2045-03-08,163,20.2,76,9.4
2045-03-09,314,42.4,83,16.8
2045-03-10,155,13.5,73,5.7
2045-03-11,438,9.1,94,3.1
2045-03-12,468,18.7,73,11.3
2045-03-13,366,34.8,78,10.4
2045-03-14,203,30.0,58,7.5
2045-03-15,181,21.6,34,13.4
2045-03-16,360,43.6,93,2.4
2045-03-17,55,34.4,47,12.6
2045-03-18,412,7.5,55,4.6
2045-03-19,144,34.8,73,3.0
2045-03-20,411,6.0,36,18.2
2045-03-21,313,31.0,41,9.5
2045-03-22,416,13.4,94,15.4
2045-03-23,104,32.9,55,2.2
2045-03-24,195,17.4,48,1.6
2045-03-25,218,39.9,74,10.1
2045-03-26,107,18.5,61,6.7
2045-03-27,464,29.8,51,0.6
2045-03-28,119,16.4,33,4.1
2045-03-29,205,41.7,37,4.8
2045-03-30,50,36.2,57,6.1
2045-03-31,83,14.7,53,17.6
2045-04-01,213,43.0,64,8.7
2045-04-02,388,19.3,51,13.7
2045-04-03,251,31.1,86,0.9
2045-04-04,344,34.7,82,16.4
2045-04-05,357,5.9,74,5.2
2045-04-06,208,43.4,62,6.5
2045-04-07,305,18.8,41,1.4
2045-04-08,141,12.6,87,8.5
2045-04-09,253,39.0,48,17.1
2045-04-10,243,33.1,59,7.9
2045-04-11,88,8.5,64,18.2
2045-04-12,356,9.7,29,17.4
2045-04-13,422,33.6,64,1.7
2045-04-14,138,8.0,36,6.5
2045-04-15,414,41.7,21,18.3
2045-04-16,186,34.7,36,1.1
2045-04-17,220,18.4,57,15.4
2045-04-18,229,19.5,56,18.2
2045-04-19,341,25.3,82,15.5
2045-04-20,225,19.4,24,15.0
2045-04-21,64,36.3,44,16.9
2045-04-22,408,44.0,92,13.5
2045-04-23,416,28.4,41,8.8
2045-04-24,275,22.8,82,1.7
2045-04-25,266,13.9,54,15.9
2045-04-26,133,31.1,74,18.2
2045-04-27,36,32.4,39,10.5
2045-04-28,312,32.4,24,10.9
2045-04-29,30,6.1,58,8.4
2045-04-30,248,41.0,82,17.2
2045-05-01,493,18.5,51,0.8
2045-05-02,259,34.8,82,12.7
2045-05-03,484,35.4,93,18.2
2045-05-04,201,31.0,59,2.5
2045-05-05,116,20.8,36,19.2
2045-05-06,70,29.3,92,19.4
2045-05-07,152,6.6,51,18.6
2045-05-08,360,35.5,42,9.5
2045-05-09,327,9.0,94,8.0
2045-05-10,402,20.9,79,14.3
2045-05-11,446,9.1,75,6.7
2045-05-12,207,38.5,28,1.8
2045-05-13,92,27.0,88,18.1
2045-05-14,194,32.6,81,12.9
2045-05-15,216,32.3,83,4.5
2045-05-16,412,38.7,41,0.9
2045-05-17,238,10.3,51,14.6
2045-05-18,256,31.4,66,17.1
2045-05-19,461,28.0,21,8.4
2045-05-20,418,6.2,71,2.1
2045-05-21,77,13.1,33,13.1
2045-05-22,253,15.7,56,6.3
2045-05-23,32,7.9,46,3.3
2045-05-24,401,19.2,43,10.5
2045-05-25,204,6.1,83,9.9
2045-05-26,475,27.1,89,10.6
2045-05-27,128,13.5,45,16.6
2045-05-28,145,16.5,73,9.9
2045-05-29,299,41.4,34,18.1
2045-05-30,476,25.1,48,16.9
2045-05-31,397,15.8,93,13.2
2045-06-01,282,28.9,47,1.6
2045-06-02,346,13.1,78,17.4
2045-06-03,444,8.0,92,18.2
2045-06-04,124,5.8,40,7.8
2045-06-05,302,43.1,29,10.8
2045-06-06,409,34.0,23,6.0
2045-06-07,53,37.0,81,0.8
2045-06-08,145,44.2,23,9.8
2045-06-09,180,42.3,25,3.0
2045-06-10,367,34.5,91,4.1
2045-06-11,79,32.8,35,9.9
2045-06-12,235,18.5,57,17.4
2045-06-13,364,9.2,68,17.0
2045-06-14,108,27.9,80,19.3
2045-06-15,99,28.1,84,9.9
2045-06-16,56,43.1,69,11.3
2045-06-17,300,22.7,36,16.5
2045-06-18,79,32.6,47,14.1
2045-06-19,321,28.0,63,4.1
2045-06-20,276,12.1,31,8.3
2045-06-21,293,28.7,89,18.6
2045-06-22,108,26.6,90,3.3
2045-06-23,416,24.8,91,4.6
2045-06-24,219,25.5,22,8.3
2045-06-25,76,11.6,68,18.8
2045-06-26,490,23.5,40,2.7
2045-06-27,390,29.2,27,13.6
2045-06-28,383,24.6,83,3.1
2045-06-29,381,24.5,78,10.7
2045-06-30,218,8.1,49,11.0
2045-07-01,445,12.6,51,1.3
2045-07-02,285,17.8,94,19.1
2045-07-03,251,21.8,39,16.2
2045-07-04,401,28.8,35,6.4
2045-07-05,270,39.5,44,3.0
2045-07-06,298,11.4,79,7.2
2045-07-07,30,5.6,64,17.9
2045-07-08,63,23.0,28,3.1
2045-07-09,475,22.3,70,7.3
2045-07-10,108,27.1,80,10.1
2045-07-11,265,38.3,59,1.1
2045-07-12,363,37.1,80,5.7
2045-07-13,406,9.0,86,12.1
2045-07-14,378,42.4,34,6.8
2045-07-15,127,9.4,72,17.5
2045-07-16,111,30.4,23,18.8
2045-07-17,484,31.9,42,9.1
2045-07-18,444,32.2,46,10.9
2045-07-19,221,15.6,56,12.8
2045-07-20,282,18.2,62,13.5
2045-07-21,438,26.9,56,1.7
2045-07-22,67,13.0,48,1.5
2045-07-23,43,5.8,48,17.4
2045-07-24,421,27.5,68,4.8
2045-07-25,376,23.6,94,11.9
2045-07-26,339,31.3,70,12.7
2045-07-27,415,10.9,69,3.7
2045-07-28,238,38.6,47,15.4
2045-07-29,386,10.8,93,17.4
2045-07-30,491,40.7,24,6.1
2045-07-31,118,23.0,75,17.6
2045-08-01,85,27.0,83,2.1
2045-08-02,123,40.9,36,16.1
2045-08-03,122,17.0,74,13.0
2045-08-04,369,12.3,28,11.9
2045-08-05,114,22.8,87,5.0
2045-08-06,474,14.8,92,7.6
2045-08-07,274,26.1,35,18.3
2045-08-08,51,16.0,35,9.6
2045-08-09,320,39.6,32,12.1
2045-08-10,301,29.3,92,18.7
2045-08-11,335,5.0,82,9.6
2045-08-12,151,37.2,60,8.1
2045-08-13,157,18.2,72,17.9
2045-08-14,142,17.8,87,18.3
2045-08-15,456,20.3,93,7.4
2045-08-16,302,30.2,28,12.0
2045-08-17,365,22.7,70,19.3
2045-08-18,471,30.1,67,1.6
2045-08-19,159,10.9,68,1.3
2045-08-20,161,43.8,37,10.6
2045-08-21,114,34.2,29,6.2
2045-08-22,452,15.0,73,11.8
2045-08-23,379,34.0,34,14.6
2045-08-24,419,28.0,30,1.8
2045-08-25,110,9.4,59,17.7
2045-08-26,354,12.1,66,5.9
2045-08-27,98,6.7,39,7.9
2045-08-28,177,37.4,41,7.1
2045-08-29,477,27.1,67,16.9
2045-08-30,45,17.7,35,3.8
